rider_id,arrival_week,arrival_time,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,pickup_area,dropoff_area,solo_length,quoted_price,convert_or_not,waiting_time,matching_outcome
707,1,1270.0,41.8983058696,-87.6536139825,41.8950334495,-87.6197106717,24,8,1.7582360889491029,0.4354086508472461,1,32.0,728
708,1,1272.0,41.9354389148,-87.693325868,41.985916382,-87.7689702414,21,11,5.221915156089252,0.5852233842351006,1,15.0,717
709,1,1274.0,41.9287630064,-87.665676837,41.9049353016,-87.6499072264,7,8,1.835150081084346,0.522043980961821,1,27.0,726
710,1,1276.0,41.8786674201,-87.6716536214,41.9290469366,-87.6513108767,28,7,3.6346869698597946,0.42990996114670577,1,4.0,713
711,1,1279.0,41.7902999568,-87.6717699997,41.7478369814,-87.6488131191,67,71,3.1634444796401073,0.6307073347853107,0,nan,nan
712,1,1280.0,41.9363101308,-87.6515625922,41.9217781876,-87.6510618838,6,7,1.004391482571974,0.46658047746480324,0,nan,nan
713,1,1280.0,41.874005383,-87.6635175498,41.9012069941,-87.6763559892,28,24,1.9920920657050678,0.5109846704325669,1,0.0,710
714,1,1282.0,41.9702449819,-87.7134353285,41.9498764323,-87.7381418906,14,16,1.8952400222549854,0.7082989249389625,0,nan,nan
715,1,1282.0,41.9196352314,-87.7296791339,41.9005603836,-87.6941973701,20,24,2.2506752460788646,0.6495654000291258,0,nan,nan
716,1,1286.0,41.7462155842,-87.6903405275,41.8162234797,-87.6516929533,70,61,5.23090396542658,0.7461525037583846,0,nan,nan
717,1,1287.0,41.9363101308,-87.6515625922,41.9504044107,-87.7020071282,6,16,2.769319171593485,0.49502048011231004,1,0.0,708
718,1,1288.0,41.8789144956,-87.7058971305,41.8502663663,-87.667569312,27,31,2.7941905755884062,0.6598788763434263,1,47.0,744
719,1,1288.0,41.8601900192,-87.7172201,41.8789144956,-87.7058971305,29,27,1.4188596438546661,0.5186424050055004,1,22.0,732
720,1,1292.0,41.9067077917,-87.6846859492,41.8679024175,-87.6429586652,24,28,3.434468391824763,0.43673532139352966,1,7.0,722
721,1,1293.0,41.8563332167,-87.6595642391,41.8631181033,-87.672920435,31,28,0.8319553892881235,0.6277536377309874,0,nan,nan
722,1,1299.0,41.9347624564,-87.6398538587,41.8706073724,-87.6221729369,6,32,4.524985377855604,0.5247231402061869,1,0.0,720
723,1,1299.0,41.9272609555,-87.7655016086,41.9477915865,-87.6838349425,19,5,4.4306251371913,0.6913766574474205,0,nan,nan
724,1,1300.0,41.7402057565,-87.6159695226,41.7457577128,-87.7083657043,44,70,4.778748313985302,0.6158727516191789,0,nan,nan
725,1,1301.0,41.8765928828,-87.7598126285,41.8773834707,-87.6806541164,25,28,4.07272003472589,0.5693695949656015,0,nan,nan
726,1,1301.0,41.9900642527,-87.7239678299,41.8809944707,-87.6327464887,13,32,8.875505667282516,0.81358168803857,1,0.0,709
727,1,1302.0,41.9209608656,-87.7152528177,41.9782942489,-87.7164304157,22,13,3.961821676436483,0.4342067368681908,0,nan,nan
728,1,1302.0,41.8997373884,-87.6649539167,41.8849871918,-87.6209929134,24,32,2.480124070094922,0.4647934743099369,1,0.0,707
729,1,1304.0,41.7470857284,-87.5573895394,41.7555681774,-87.5836072899,46,43,1.4730477404047482,0.7355054550865899,0,nan,nan
730,1,1307.0,41.9058577688,-87.6308650266,41.9146162864,-87.6317173661,8,7,0.6067408361016253,0.4535720096344644,0,nan,nan
731,1,1310.0,41.8920421365,-87.6318639497,41.8704150003,-87.6750856208,8,28,2.678896591005092,0.3888931619055769,1,5.0,736
732,1,1310.0,41.7482105124,-87.6100749663,41.885621155,-87.6988915914,44,27,10.53832406557024,0.6845205084886952,1,0.0,719
733,1,1311.0,41.7929819032,-87.7242081939,42.0096228806,-87.6701668569,62,1,15.224273307450023,0.6523954684711706,0,nan,nan
734,1,1312.0,41.9354389148,-87.693325868,41.8809944707,-87.6327464887,21,32,4.884066963519466,0.6562288272965077,0,nan,nan
735,1,1313.0,41.748623179,-87.6013151779,41.7830058493,-87.6715775901,44,67,4.330701535605793,0.62298481807938,1,16.0,743
736,1,1315.0,41.938232293,-87.6467820813,41.8852813201,-87.6572331997,6,28,3.6978178041393837,0.593394597656044,1,0.0,731
737,1,1319.0,41.9286190509,-87.685362024,41.8809944707,-87.6327464887,22,32,4.26007808593966,0.5455126904805352,1,17.0,745
738,1,1319.0,41.7462155842,-87.6903405275,41.8162644525,-87.7189271854,70,57,5.059060656689802,0.7568566124095459,0,nan,nan
739,1,1320.0,41.9751709433,-87.6875155152,41.9836363072,-87.7235831853,4,13,1.9426867463686992,0.5701998752389046,1,291.0,907
740,1,1320.0,41.9383912577,-87.6385749205,41.9413656601,-87.6808269032,6,5,2.181239480732736,0.6014953512333276,1,73.0,776
741,1,1323.0,41.795430631,-87.6964352325,41.8090182499,-87.6591665992,63,61,2.136828062055096,0.5669188440664773,1,96.29937290573866,nan
742,1,1324.0,41.9477915865,-87.6838349425,41.9442266014,-87.6559981815,5,6,1.4515812910383474,0.589078422722954,1,34.93826796784333,nan
743,1,1329.0,41.7442051463,-87.6563059862,41.8351179863,-87.6186777673,71,35,6.573777816567287,0.6945016190913531,1,0.0,735
744,1,1335.0,41.8480722286,-87.71245035,41.8809944707,-87.6327464887,30,32,4.689799192227975,0.500755510474249,1,0.0,718
745,1,1336.0,41.9726679555,-87.6638654956,41.8849871918,-87.6209929134,3,32,6.446560411644415,0.6538822610843871,1,0.0,737
746,1,1341.0,41.9354389148,-87.693325868,41.9002656868,-87.6321092196,21,8,3.976382680280737,0.688325947673359,1,3.0,747
747,1,1344.0,41.8923550478,-87.674506788,41.9015669095,-87.6384040116,24,8,1.962807835538641,0.4381051828417145,1,0.0,746
748,1,1345.0,41.6704219433,-87.6190072551,41.7424875717,-87.6300448953,53,44,5.011705963755921,0.6142869587611863,0,nan,nan
749,1,1347.0,41.7559614313,-87.551994147,41.7692450579,-87.6201776393,43,69,3.631891518825946,0.6250249939266597,1,146.9120484080213,nan
750,1,1349.0,41.8510178239,-87.6350918563,41.8492467545,-87.6241352979,34,33,0.5770276412543505,0.6526085808864442,1,42.847565099362555,nan
751,1,1349.0,41.7895012715,-87.7303971516,41.8199863127,-87.6994966972,62,58,2.6399614222887933,0.6289353617311392,1,66.0,794
752,1,1351.0,41.7788768603,-87.5949254391,41.8090844303,-87.6324245245,42,37,2.8438531632255595,0.6854748185650021,1,1.485546265728999,nan
753,1,1357.0,41.874005383,-87.6635175498,41.9442266014,-87.6559981815,28,6,4.867205597074554,0.5648075434013297,0,nan,nan
754,1,1358.0,41.9631157548,-87.7132293348,41.9725808001,-87.6940010612,14,4,1.18466532079221,0.6311358600033871,0,nan,nan
755,1,1358.0,41.7535307093,-87.5601889949,41.7413866268,-87.5470098641,43,46,1.0796324725835964,0.6358275893035584,1,431.30185821957457,nan
756,1,1367.0,41.7621423146,-87.6103458371,41.8420111804,-87.6220364612,69,35,5.5511664684315525,0.5726410251528198,0,nan,nan
757,1,1367.0,41.968069,-87.7215590627,41.9939301285,-87.7583535876,14,12,2.6008145151983846,0.6695198100332602,1,222.34993655583912,nan
758,1,1372.0,41.8792550844,-87.642648998,41.8991556134,-87.6262105324,28,8,1.6141636549126865,0.46521167788158446,1,1.0,759
759,1,1373.0,41.8416911186,-87.6125639471,41.8950334495,-87.6197106717,35,8,3.70390238218867,0.5609788834901621,1,0.0,758
760,1,1373.0,41.859349715,-87.6173580061,41.8920421365,-87.6318639497,33,8,2.378918730172358,0.5179367105667855,1,12.0,770
761,1,1373.0,41.8906088526,-87.7560467111,41.9227606205,-87.6991553432,25,22,3.6733087880347197,0.6627562548221828,0,nan,nan
762,1,1374.0,41.9094956686,-87.630963601,41.8809944707,-87.6327464887,8,32,1.9713789100850352,0.40884313764885094,1,6.0,766
763,1,1374.0,41.8090182499,-87.6591665992,41.8351179863,-87.6186777673,61,35,2.756480623111746,0.5473093712232802,1,55.0,803
764,1,1375.0,41.8388061944,-87.7195241482,41.8679024175,-87.6429586652,30,28,4.423614909916998,0.5278307700458097,0,nan,nan
765,1,1377.0,41.8990616211,-87.7213158985,41.9208017043,-87.6945323419,23,22,2.0378742786248565,0.4885325088384886,1,22.0,783
766,1,1380.0,41.9227606205,-87.6991553432,41.8788655841,-87.6251921424,22,32,4.864776405697545,0.563834489892479,1,0.0,762
767,1,1382.0,41.8390869059,-87.714003807,41.9000696026,-87.7209182385,30,23,4.228495201935803,0.6118673540481748,0,nan,nan
768,1,1384.0,41.7923572233,-87.6179313803,41.8571838585,-87.6203346241,40,33,4.480802727762545,0.6738483002369504,0,nan,nan
769,1,1384.0,41.8559343655,-87.668574537,41.8679024175,-87.6429586652,31,28,1.5560405249968912,0.5473072246568272,0,nan,nan
770,1,1385.0,41.8853000224,-87.6428084655,41.9002212967,-87.6291051864,28,8,1.24884896999061,0.5439777579008308,1,0.0,760
771,1,1386.0,41.8790669938,-87.657005027,41.8950334495,-87.6197106717,28,8,2.212911475399806,0.5247663928543679,1,2.0,772
772,1,1388.0,41.8921964292,-87.6842894005,41.8809944707,-87.6327464887,24,32,2.761919889782329,0.505708715371835,1,0.0,771
773,1,1388.0,41.8710158803,-87.6314065252,41.8792550844,-87.642648998,32,28,0.8115486117508779,0.5375375137954173,1,3.1225080330823403,nan
774,1,1388.0,41.8474315472,-87.6635286858,41.7536365322,-87.6954008836,31,70,6.685312546469586,0.5754453666374962,1,60.0,813
775,1,1391.0,41.8906088526,-87.7560467111,41.8129489392,-87.6178596758,25,38,8.909037918275196,0.5057173295385948,0,nan,nan
776,1,1393.0,41.9058577688,-87.6308650266,41.9581548757,-87.6530217894,8,3,3.788616795007701,0.4143639926775808,1,0.0,740
777,1,1393.0,41.9217783562,-87.6414597588,41.8809944707,-87.6327464887,7,32,2.8533020311787025,0.42157058402395853,1,5.0,780
778,1,1394.0,41.7442051463,-87.6563059862,41.7402057565,-87.6159695226,71,44,2.097782146536849,0.5869985850026526,1,118.94340299782175,nan
779,1,1398.0,41.9061678698,-87.7338570193,41.9912345323,-87.6573042698,23,76,7.072547532216937,0.5339977995931198,0,nan,nan
780,1,1398.0,41.9261558167,-87.7215645012,41.8853000224,-87.6428084655,22,28,4.936563588302656,0.5020297488258716,1,0.0,777
781,1,1398.0,41.8510178239,-87.6350918563,41.8853000224,-87.6428084655,34,28,2.401719984678648,0.7520806484874624,0,nan,nan
782,1,1398.0,41.9428725376,-87.701330291,41.9782942489,-87.7164304157,21,13,2.567429523837168,0.5801474851644063,0,nan,nan
783,1,1399.0,41.8990616211,-87.7213158985,41.8809944707,-87.6327464887,23,32,4.723510127303287,0.6822122389949791,1,0.0,765
784,1,1400.0,41.7106148902,-87.6505810959,41.7341687376,-87.6532196007,73,71,1.6330942007029057,0.6842974051711967,0,nan,nan
785,1,1402.0,41.7979652088,-87.5896070309,41.8852813201,-87.6572331997,41,28,6.965199062210337,0.5871453036787823,1,11.312456773919848,nan
786,1,1404.0,41.8853000224,-87.6428084655,41.8950334495,-87.6197106717,28,8,1.3651746459723983,0.5571104498167193,1,7.0,792
787,1,1405.0,41.9654457842,-87.6631958495,41.9286190509,-87.685362024,3,22,2.7878223516436624,0.6132536078737147,0,nan,nan
788,1,1407.0,41.7275849467,-87.6295663156,41.7268354017,-87.6578992921,49,73,1.4619344634969407,0.5776901760261678,0,nan,nan
789,1,1407.0,41.7402057565,-87.6159695226,41.6906333472,-87.5700582686,44,51,4.163941360334929,0.6735037655953775,0,nan,nan
790,1,1408.0,41.9867117999,-87.6634164054,41.968069,-87.7215590627,76,14,3.252420080556398,0.6253805417468327,0,nan,nan
791,1,1410.0,41.906025969,-87.6753116216,41.8852813201,-87.6572331997,24,28,1.7084784580261632,0.4216412534660883,1,8.0,796
792,1,1411.0,41.8926581076,-87.6525344838,41.8809944707,-87.6327464887,24,32,1.2982516911607402,0.41619440730501617,1,0.0,786
793,1,1412.0,41.9145857091,-87.6459662069,41.8950334495,-87.6197106717,7,8,1.9099484887748082,0.5265234351226279,1,5.0,795
794,1,1415.0,41.785998518,-87.7509342894,41.8786674201,-87.6716536214,56,28,7.593056988190181,0.5956855647812453,1,0.0,751
795,1,1417.0,41.9002656868,-87.6321092196,41.8809944707,-87.6327464887,8,32,1.3319175992935932,0.511655602741076,1,0.0,793
796,1,1418.0,41.8990616211,-87.7213158985,41.8849871918,-87.6209929134,23,32,5.25079210337739,0.5447718088799696,1,0.0,791
797,1,1418.0,41.9576519161,-87.6915302475,41.8932163595,-87.6378442095,5,8,5.238083746972114,0.6334767967170715,0,nan,nan
798,1,1419.0,41.8452133803,-87.7277626622,41.8631181033,-87.672920435,30,28,3.0816121191693284,0.5965519883610405,1,4.855632047095014,nan
799,1,1419.0,41.9868086263,-87.6944151909,41.978068292,-87.8197891138,2,10,6.46753346417695,0.673857582519074,0,nan,nan
800,1,1422.0,41.9074128162,-87.6409015248,41.8983058696,-87.6536139825,8,24,0.9073585338801816,0.5276772868790772,1,16.0,810
801,1,1426.0,41.9129253704,-87.7753675003,41.8853000224,-87.6428084655,25,28,7.0793798328068345,0.5066353584735533,1,2.0,802
802,1,1428.0,41.9218549112,-87.6462109769,41.8853000224,-87.6428084655,7,28,2.531755692078092,0.5041193517876502,1,0.0,801
803,1,1429.0,41.7619610796,-87.6200146997,41.8704150003,-87.6750856208,69,28,8.012106597365362,0.6685664292034275,1,0.0,763
804,1,1429.0,41.859349715,-87.6173580061,41.8853000224,-87.6428084655,33,28,2.220221523585117,0.569249813806886,0,nan,nan
805,1,1430.0,41.7468832529,-87.5726073052,41.7978270187,-87.6037457654,46,41,3.868351830033016,0.7313266010967632,0,nan,nan
806,1,1430.0,41.9442266014,-87.6559981815,41.9867117999,-87.6634164054,6,76,2.9600835321041012,0.45942551809139415,1,121.0,864
807,1,1431.0,41.8994457693,-87.6893191901,41.8991556134,-87.6262105324,24,8,3.245588215335943,0.4719052548387591,1,6.0,809
808,1,1436.0,41.7615779081,-87.5727819867,41.7788768603,-87.5949254391,43,42,1.652476548270241,0.6009778319533631,0,nan,nan
809,1,1437.0,41.9066839592,-87.7103539349,41.8925368719,-87.6598643178,23,24,2.774437653923241,0.5313551966700968,1,0.0,807
810,1,1438.0,41.9943810196,-87.672538401,41.8679024175,-87.6429586652,76,28,8.870123561399758,0.5415463425115434,1,0.0,800
811,1,1439.0,41.795430631,-87.6964352325,41.8173662079,-87.6988607973,63,58,1.5207436048295675,0.6347207224741392,1,28.08154832826176,nan
812,1,1447.0,41.935983574,-87.6758219283,41.9286190509,-87.685362024,5,22,0.706669295241846,0.7123488983713469,0,nan,nan
813,1,1448.0,41.8129489392,-87.6178596758,41.6738199043,-87.6357397768,38,53,9.656993532295804,0.5399845719660814,1,0.0,774
814,1,1455.0,41.9066839592,-87.7103539349,41.8994222543,-87.684490122,23,24,1.4215250280925065,0.64166290909652,1,36.0,834
815,1,1456.0,41.7771962546,-87.6424975271,41.8601900192,-87.7172201,68,29,6.905566813263363,0.5670593325654815,0,nan,nan
816,1,1456.0,41.9363101308,-87.6515625922,41.8849871918,-87.6209929134,6,32,3.8788352139846145,0.4720179072604905,1,4.0,820
817,1,1458.0,41.9287630064,-87.665676837,41.9192250505,-87.671445766,7,22,0.7226661586831217,0.41596920416761934,1,37.0,836
818,1,1460.0,41.8950334495,-87.6197106717,41.9218549112,-87.6462109769,8,7,2.300243446607828,0.49335416282927524,1,5.771952653055678,nan
819,1,1460.0,41.8480722286,-87.71245035,41.8474315472,-87.6635286858,30,31,2.5183424080391235,0.6388292147393628,1,58.0,846
820,1,1460.0,41.8920421365,-87.6318639497,41.8679024175,-87.6429586652,8,28,1.7628467040720406,0.4876994635897838,1,0.0,816
821,1,1461.0,41.8441449609,-87.6829962096,41.8849871918,-87.6209929134,31,32,4.259345705828312,0.49657044689725993,0,nan,nan
822,1,1463.0,41.8919483818,-87.6891259086,41.8920421365,-87.6318639497,24,8,2.9451886586232656,0.4886110443246818,1,26.0,833
823,1,1465.0,41.9528229157,-87.6532439924,41.8920421365,-87.6318639497,6,8,4.341003688212937,0.4490868481831899,1,1.0,824
824,1,1466.0,41.9002656868,-87.6321092196,41.8809944707,-87.6327464887,8,32,1.3319175992935932,0.43492982318626794,1,0.0,823
825,1,1467.0,41.9526648947,-87.7452432048,41.9357450582,-87.7303017582,15,21,1.398673857411625,0.6324050943335374,0,nan,nan
826,1,1469.0,41.994059824,-87.6946307194,41.978068292,-87.8197891138,2,10,6.522114258654039,0.5738478823240244,0,nan,nan
827,1,1470.0,41.8809944707,-87.6327464887,41.8792550844,-87.642648998,32,28,0.5233994908075175,0.4677719014482513,1,1.7023880154499693,nan
828,1,1474.0,41.9653625868,-87.7318327391,41.9646361993,-87.7427878769,14,16,0.5650496976403108,0.659156155373188,1,305.53772405781297,nan
829,1,1478.0,41.9012069941,-87.6763559892,41.9000696026,-87.7209182385,24,23,2.2930282388187075,0.4916023405363399,0,nan,nan
830,1,1480.0,41.8925368719,-87.6598643178,41.8925077809,-87.6262149064,24,8,1.7306930690667977,0.4728567589005671,0,nan,nan
831,1,1481.0,41.905820977,-87.7608129894,41.8681324282,-87.7142147077,25,29,3.5392236782689075,0.599421021232625,1,23.0,841
832,1,1481.0,41.9346591566,-87.6467297286,41.8809944707,-87.6327464887,6,32,3.7769499530399604,0.43761548284345153,1,14.653286768895896,nan
833,1,1489.0,41.9160052737,-87.6750951155,41.8786674201,-87.6716536214,22,28,2.5858643712734817,0.4505347097877725,1,0.0,822
834,1,1491.0,41.9005603836,-87.6941973701,41.8852813201,-87.6572331997,24,28,2.1746049148407027,0.45297402870517656,1,0.0,814
835,1,1491.0,41.9943810196,-87.672538401,41.9500776349,-87.722610871,76,16,3.9982732000715564,0.7138593852709079,0,nan,nan
836,1,1495.0,41.9359889065,-87.6709663837,41.9067077917,-87.6846859492,6,24,2.142554920227585,0.4404180283094444,1,0.0,817
837,1,1498.0,41.9119723006,-87.6836429218,41.8809944707,-87.6327464887,24,32,3.381267470518291,0.442706843741652,0,nan,nan
838,1,1500.0,41.7681062939,-87.6980008039,41.7424875717,-87.6300448953,66,44,3.924532838666235,0.6110884968059805,0,nan,nan
839,1,1500.0,41.915496209,-87.7101956338,41.8852813201,-87.6572331997,22,28,3.431725042661351,0.5201031871839032,0,nan,nan
840,1,1502.0,41.9074919303,-87.6357600901,41.8809944707,-87.6327464887,8,32,1.837349255605652,0.38230215409720236,1,9.0,842
841,1,1504.0,41.8906088526,-87.7560467111,41.8785943576,-87.7302324284,25,26,1.5659972402284776,0.5382465982269621,1,0.0,831
842,1,1511.0,41.9058577688,-87.6308650266,41.8809944707,-87.6327464887,8,32,1.7206135758225067,0.40237608082070403,1,0.0,840
843,1,1511.0,41.8852813201,-87.6572331997,41.859349715,-87.6173580061,28,33,2.7237959089569954,0.5545189386458957,0,nan,nan
844,1,1515.0,41.9217783562,-87.6414597588,41.8852813201,-87.6572331997,7,28,2.648950431566556,0.5471161091552803,1,2.0,845
845,1,1517.0,41.9074128162,-87.6409015248,41.8852813201,-87.6572331997,8,28,1.7446393672340526,0.43532783165362876,1,0.0,844
846,1,1518.0,41.785998518,-87.7509342894,41.8919715078,-87.6129454143,56,8,10.201307494226409,0.6633586321578078,1,0.0,819
847,1,1521.0,41.8416911186,-87.6125639471,41.783170859,-87.6035588871,35,42,4.069871273411125,0.48892360205324403,1,35.58028099805938,nan
848,1,1522.0,41.8059116993,-87.5874792581,41.7761636931,-87.5799482481,39,42,2.091684781588823,0.6018276788435117,0,nan,nan
849,1,1525.0,41.994059824,-87.6946307194,41.9448137543,-87.6907750098,2,5,3.408339588338385,0.5621757171573809,1,41.0,875
850,1,1526.0,41.8923550478,-87.674506788,41.8809944707,-87.6327464887,24,32,2.2869801216670087,0.5220692107138403,0,nan,nan
851,1,1527.0,41.9066507664,-87.6653376596,41.8849871918,-87.6209929134,24,32,2.727982269698528,0.484458696181278,1,4.0,856
852,1,1529.0,41.9012069941,-87.6763559892,41.8789144956,-87.7058971305,24,27,2.1635949435752235,0.4768338225244842,1,35.0,873
853,1,1529.0,41.8634226841,-87.6537566193,41.8809944707,-87.6327464887,28,32,1.625576199393795,0.41056381001383585,1,10.0,858
854,1,1529.0,41.9058577688,-87.6308650266,41.8852813201,-87.6572331997,8,28,1.9647681515417121,0.4441175758997772,1,10.0,857
855,1,1531.0,41.8237128095,-87.6023504372,41.8788655841,-87.6251921424,36,32,3.9879026289170003,0.8011410659173763,0,nan,nan
856,1,1531.0,41.8996701799,-87.6698377982,41.8925077809,-87.6262149064,24,8,2.297464211919422,0.539798854814533,1,0.0,851
857,1,1539.0,41.9015669095,-87.6384040116,41.8809944707,-87.6327464887,8,32,1.4508997251250537,0.47901712805208874,1,0.0,854
858,1,1539.0,41.8704150003,-87.6750856208,41.859349715,-87.6173580061,28,33,3.067204964694141,0.41595852420639473,1,0.0,853
859,1,1541.0,41.9386661962,-87.7112105933,41.8906088526,-87.7560467111,21,25,4.04222517407124,0.643908989743981,1,94.01682091077805,nan
860,1,1541.0,41.9002212967,-87.6291051864,41.8926581076,-87.6525344838,8,24,1.3134000716845395,0.4631324225087855,0,nan,nan
861,1,1542.0,41.8090844303,-87.6324245245,41.8788655841,-87.6251921424,37,32,4.8357686743508745,0.7871846275322504,0,nan,nan
862,1,1545.0,41.795430631,-87.6964352325,41.8351179863,-87.6186777673,63,35,4.853082819558419,0.636983423893654,0,nan,nan
863,1,1549.0,41.7901713682,-87.6863834792,41.7178174158,-87.6525180192,63,73,5.295172916961086,0.6712298811316061,1,38.0,890
864,1,1551.0,41.9432371225,-87.6434709559,41.957735565,-87.683718102,6,5,2.2979899303072737,0.573621317703193,1,0.0,806
865,1,1551.0,41.8906088526,-87.7560467111,41.9535821253,-87.7234523905,25,16,4.662546161672341,0.6199826780743876,1,13.207308605762364,nan
866,1,1552.0,41.9005603836,-87.6941973701,41.8809944707,-87.6327464887,24,32,3.437665749016203,0.4660111280594466,0,nan,nan
867,1,1554.0,41.7632467988,-87.6161341112,41.7402057565,-87.6159695226,69,44,1.5920070083994122,0.6738662563072056,0,nan,nan
868,1,1556.0,41.7383553205,-87.7313088248,41.7895012715,-87.7303971516,70,62,3.5341609783659123,0.6022090166883097,0,nan,nan
869,1,1556.0,41.8390869059,-87.714003807,41.8785943576,-87.7302324284,30,26,2.8545975049933836,0.6972369917463619,0,nan,nan
870,1,1559.0,41.8090844303,-87.6324245245,41.874005383,-87.6635175498,37,28,4.762588947677388,0.7040503685335979,0,nan,nan
871,1,1562.0,41.8847677845,-87.6841474493,41.8925368719,-87.6598643178,28,24,1.3594945779991212,0.42551265922771225,1,36.0,897
872,1,1563.0,41.9287630064,-87.665676837,41.8809944707,-87.6327464887,7,32,3.7095527099546723,0.47160019232891215,1,8.0,880
873,1,1564.0,41.9208017043,-87.6945323419,41.8916970451,-87.7021052472,22,23,2.0482979744340937,0.44214712523703353,1,0.0,852
874,1,1565.0,41.9210845826,-87.704648384,41.9066385418,-87.6895798343,22,24,1.2635320233766654,0.5453794321995403,0,nan,nan
875,1,1566.0,41.9867117999,-87.6634164054,41.9012069941,-87.6763559892,76,24,5.9451271226400655,0.5483913528097735,1,0.0,849
876,1,1567.0,41.9363101308,-87.6515625922,41.957735565,-87.683718102,6,5,2.218564118334694,0.4605521162013884,1,0.6873402331345915,nan
877,1,1570.0,41.9900642527,-87.7239678299,41.9286190509,-87.685362024,13,22,4.685972286282489,0.6572090562239342,0,nan,nan
878,1,1570.0,41.8492467545,-87.6241352979,41.8809944707,-87.6327464887,33,32,2.2378620233989186,0.6207302362210163,0,nan,nan
879,1,1571.0,41.7828634535,-87.6205583422,41.8130413823,-87.599476602,40,39,2.3509168229654285,0.6486238635178964,0,nan,nan
880,1,1571.0,41.9528229157,-87.6532439924,41.8809944707,-87.6327464887,6,32,5.073529281640872,0.4793434586501204,1,0.0,872
881,1,1572.0,41.8679024175,-87.6429586652,41.8774061234,-87.6219716519,28,32,1.263750897638148,0.42325240200596426,1,32.715477315099406,nan
882,1,1573.0,41.7402057565,-87.6159695226,41.8090182499,-87.6591665992,44,61,5.249724183761193,0.664333595805989,1,22.0,893
883,1,1573.0,41.7771962546,-87.6424975271,41.7442051463,-87.6563059862,68,71,2.387981967766524,0.6001879281530935,0,nan,nan
884,1,1574.0,41.9164733164,-87.6411836567,41.8920421365,-87.6318639497,7,8,1.7547482178317664,0.5461098934811286,1,21.0,894
885,1,1575.0,41.785998518,-87.7509342894,41.8012268363,-87.5853031602,56,41,8.596724304523253,0.639535727835924,1,48.0,919
886,1,1577.0,41.9797955506,-87.6714455473,41.8950334495,-87.6197106717,76,8,6.43187143588134,0.6439267288701959,0,nan,nan
887,1,1580.0,41.707311449,-87.5349029012,41.7065878819,-87.6233665115,52,49,4.563422156357025,0.6794802498983135,1,111.29931558758881,nan
888,1,1581.0,41.7457577128,-87.7083657043,41.7697780588,-87.7269298425,70,65,1.9157085480251623,0.7181074239758063,0,nan,nan
889,1,1584.0,41.8201978877,-87.6101001049,41.834480698,-87.6329596351,38,34,1.5359179944062977,0.5415102504864335,0,nan,nan
890,1,1587.0,41.813200941,-87.6042092221,41.6960577638,-87.6162675703,39,49,8.117651798257647,0.5457460254584131,1,0.0,863
891,1,1587.0,41.8090182499,-87.6591665992,41.8571838585,-87.6203346241,61,33,3.8822044122249855,0.6133941352423401,0,nan,nan
892,1,1590.0,41.7268354017,-87.6578992921,41.7764307773,-87.6376353868,73,68,3.582375280189243,0.6335296714541835,0,nan,nan
893,1,1595.0,41.7906684244,-87.6451004847,41.8786674201,-87.6716536214,68,28,6.231916272011155,0.6260698780172721,1,0.0,882
894,1,1595.0,41.9160052737,-87.6750951155,41.8932163595,-87.6378442095,22,8,2.4796454099564187,0.6165420208359613,1,0.0,884
895,1,1595.0,41.9094956686,-87.630963601,41.8809944707,-87.6327464887,8,32,1.9713789100850352,0.4228756140736461,1,2.51500943354381,nan
896,1,1597.0,41.8474315472,-87.6635286858,41.8270879119,-87.6486268165,31,60,1.601312912903883,0.6007732666672079,1,119.0,974
897,1,1598.0,41.8994222543,-87.684490122,41.8950334495,-87.6197106717,24,8,3.3453310967372953,0.4606925393099785,1,0.0,871
898,1,1603.0,41.6906333472,-87.5700582686,41.8129489392,-87.6178596758,51,38,8.803068886826575,0.7995632478214966,0,nan,nan
899,1,1603.0,41.8909220259,-87.6188683546,41.859349715,-87.6173580061,8,33,2.1828223764310204,0.4209905702299144,1,36.17442201629933,nan
900,1,1603.0,41.8860057857,-87.671873941,41.8809944707,-87.6327464887,28,32,2.04229387063485,0.4347172860373015,1,37.0,926
901,1,1605.0,41.804147373,-87.7308284896,41.8441449609,-87.6829962096,57,31,3.7017108152152582,0.8334701979313937,0,nan,nan
902,1,1606.0,41.7548461015,-87.6101685859,41.7830341779,-87.582630304,69,42,2.4097871524467953,0.4976322727515531,0,nan,nan
903,1,1606.0,41.8710158803,-87.6314065252,41.8679024175,-87.6429586652,32,28,0.6321073567929462,0.6463916256122004,1,157.0,1005
904,1,1609.0,41.9209608656,-87.7152528177,41.897983898,-87.6414915334,22,8,4.111614376090078,0.531926733134185,1,1.0,906
905,1,1610.0,41.7405850222,-87.6698353627,41.8012268363,-87.5853031602,71,41,6.0440519716819745,0.5805437833374175,0,nan,nan
906,1,1610.0,41.8995065476,-87.6796002867,41.8792550844,-87.642648998,24,28,2.360127656950535,0.5491494844678222,1,0.0,904
907,1,1611.0,41.9751709433,-87.6875155152,42.001571027,-87.6950125892,4,2,1.8642633682511969,0.5802858292295263,1,0.0,739
908,1,1611.0,41.8765928828,-87.7598126285,41.9651417087,-87.6765780714,25,4,7.466082922783991,0.5730997419535224,1,12.0,918
